Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
20.13,84.6,0.073,0.084,0.115,23990.2834
19.98,85.2,0.072,0.062,0.078,23856.19433
20.01,85.4,0.071,0.033,0.148,23582.18623
19.96,85.7,0.074,0.055,0.13,23378.13765
19.97,85.7,0.074,0.084,0.093,23229.04615
19.9,85.7,0.072,0.073,0.119,22868.67692
19.8,85.9,0.073,0.088,0.126,22638.27692
19.82,85.9,0.074,0.062,0.159,22502.4
19.71,85.9,0.07,0.077,0.133,22555.56923
19.63,86.0,0.073,0.059,0.111,22461.04615
19.62,86.0,0.076,0.04,0.096,22449.23077
19.44,85.9,0.074,0.059,0.163,22307.44615
19.28,86.0,0.075,0.059,0.119,21976.61538
19.2,86.3,0.071,0.066,0.148,22289.72308
19.27,86.4,0.068,0.051,0.17,22886.4
19.35,86.4,0.072,0.051,0.152,23294.03077
19.34,86.3,0.068,0.062,0.13,23660.30769
19.34,86.2,0.073,0.069,0.156,23672.12308
19.27,86.4,0.075,0.055,0.122,23418.09231
19.37,86.3,0.073,0.051,0.1,23081.35385
19.51,86.6,0.071,0.04,0.17,22656.0
19.68,86.4,0.07,0.066,0.145,22082.95385
19.7,86.4,0.068,0.069,0.145,21628.06154
19.71,86.5,0.071,0.055,0.13,20854.15385
19.65,86.8,0.071,0.048,0.096,19495.38462
19.64,87.0,0.072,0.073,0.082,18591.50769
19.58,87.0,0.073,0.069,0.141,17805.78462
19.32,87.2,0.072,0.077,0.122,17167.75385
19.28,87.4,0.074,0.059,0.119,16470.64615
19.22,87.3,0.075,0.037,0.093,16068.92308
19.34,87.3,0.075,0.088,0.063,15785.35385
19.34,87.1,0.074,0.059,0.17,15360.0
19.25,87.0,0.071,0.055,0.126,14645.16923
19.3,86.6,0.069,0.08,0.122,13658.58462
19.36,85.9,0.069,0.073,0.133,12335.26154
19.45,85.7,0.068,0.055,0.126,11744.49231
19.14,85.6,0.072,0.044,0.122,11579.07692
18.6,85.9,0.071,0.062,0.156,11366.4
18.99,87.7,0.067,0.208,0.263,11183.26154
19.54,86.9,0.068,1.082,0.956,11065.10769
19.48,86.9,0.068,3.796,3.165,10905.6
19.43,86.9,0.067,9.47,8.03,10834.70769
19.45,86.7,0.066,24.7,16.84,10811.07692
19.59,86.2,0.066,34.59,26.21,10681.10769
19.66,85.8,0.066,73.9,59.56,10722.46154
19.77,85.3,0.067,101.0,88.1,10604.30769
19.82,85.1,0.068,50.76,41.81,10527.50769
19.9,85.2,0.067,45.36,37.55,10586.58462
19.82,85.7,0.07,36.09,31.13,10604.30769
19.63,86.2,0.071,33.5,27.39,10692.92308
19.32,87.4,0.067,75.9,62.69,10952.86154
19.76,86.7,0.068,146.5,124.2,11177.35385
20.01,86.7,0.067,248.0,205.6,11295.50769
20.05,85.6,0.068,190.5,148.3,11478.64615
20.15,85.2,0.068,136.2,113.8,11549.53846
20.31,85.0,0.071,167.7,139.4,11579.07692
20.46,84.5,0.067,231.7,181.8,11827.2
20.53,83.5,0.069,274.1,216.3,12028.06154
20.71,83.2,0.658,241.6,194.4,12175.75385
20.86,82.6,4.923,450.8,388.2,12607.01538
20.99,82.0,4.921,389.1,335.9,12967.38462
21.13,82.0,4.92,579.3,553.8,13209.6
21.42,81.1,4.923,625.7,607.5,13156.43077
21.49,79.4,4.921,630.9,616.8,13504.98462
21.42,79.8,4.919,684.1,679.6,13682.21538
21.44,79.8,4.919,690.1,682.6,14172.55385
21.63,79.0,4.921,724.0,713.0,14532.92308
21.77,78.7,4.922,746.0,727.0,14680.61538
21.99,77.5,4.924,753.0,678.7,14733.78462
22.18,76.8,4.919,778.0,536.2,14851.93846
22.43,74.6,4.923,796.0,272.9,15300.92308
22.5,73.6,4.921,814.0,119.7,15306.83077
22.79,72.4,4.919,829.0,77.2,15531.32308
22.65,71.8,4.922,840.0,66.8,15761.72308
22.91,70.6,4.922,852.0,63.14,15808.98462
23.33,68.49,4.923,862.0,62.74,16098.46154
23.54,61.75,4.922,871.0,63.54,16139.81538
23.83,59.62,4.921,879.0,65.24,16128.0
23.84,60.62,4.922,886.0,65.48,16246.15385
23.56,61.59,4.922,893.0,66.27,16523.81538
23.83,61.35,4.923,895.0,70.1,16571.07692
23.88,63.99,4.922,895.0,72.7,16742.4
23.63,63.42,4.621,895.0,72.4,16896.0
24.11,62.19,0.069,894.0,71.5,17144.12308
24.23,62.35,0.071,896.0,68.26,17280.0
24.24,64.09,0.069,893.0,65.58,17362.70769
23.9,65.02,0.07,890.0,62.6,17392.24615
24.06,62.02,0.071,886.0,60.21,17327.26154
24.05,60.98,0.067,880.0,59.27,17333.16923
23.69,60.65,0.069,871.0,59.38,17516.30769
23.67,57.31,0.071,863.0,57.91,17569.47692
23.84,56.01,0.07,854.0,57.88,17734.89231
23.86,59.85,0.071,839.0,58.52,18071.63077
23.87,58.48,0.069,824.0,58.88,18142.52308
23.89,58.52,0.072,808.0,59.12,18042.09231
23.96,59.05,0.071,792.0,59.61,18089.35385
23.77,59.95,0.07,776.0,59.7,18101.16923
24.0,58.92,0.069,759.0,59.35,18059.81538
23.74,57.21,0.07,741.0,59.0,17870.76923
23.65,55.48,0.071,720.0,58.94,17912.12308
23.81,57.15,0.071,697.3,60.47,18048.0
23.65,58.11,0.069,670.9,64.47,18172.06154
23.79,56.78,0.071,642.5,70.8,18177.96923
23.84,57.57,0.071,612.8,76.3,18142.52308
23.52,59.08,0.07,587.1,78.9,18077.53846
23.23,62.91,0.07,560.3,80.4,18396.55385
23.26,64.15,0.069,526.3,84.5,18615.13846
23.15,64.68,0.07,492.0,94.5,18827.81538
22.82,64.21,0.07,464.3,129.3,18821.90769
22.81,63.71,0.069,437.2,216.0,19010.95385
22.89,61.45,0.07,404.9,325.5,19235.44615
22.95,64.81,0.071,372.9,360.3,19489.47692
22.91,66.28,0.07,340.5,339.3,20151.13846
22.84,68.88,0.07,309.3,309.7,20818.70769
22.77,70.3,0.07,280.0,280.6,21273.6
22.43,73.0,0.07,249.4,250.1,21923.44615
22.24,73.3,0.069,219.3,219.9,22785.96923
22.16,74.9,0.067,189.3,189.9,23872.98462
22.02,76.1,0.066,162.7,162.9,25214.03077
21.84,77.3,0.072,135.3,134.9,27039.50769
21.85,77.5,0.066,113.4,112.5,28232.86154
21.76,77.8,0.066,90.8,89.5,27228.55385
21.46,78.0,0.065,69.41,67.6,26962.70769
21.39,78.0,0.065,49.08,46.71,27039.50769
21.36,78.7,0.067,33.28,30.87,27264.0
21.25,79.5,0.071,18.4,16.05,27334.89231
21.11,80.1,0.065,8.71,7.53,27252.18462
21.04,81.0,0.074,3.332,2.831,27057.23077
20.91,81.3,0.069,0.925,0.819,27258.09231
20.86,81.6,0.066,0.19,0.193,27157.66154
20.73,81.6,0.067,0.095,0.059,26885.90769
20.75,81.6,0.065,0.051,0.141,26496.0
20.74,82.1,0.066,0.091,0.07,26147.44615
20.78,82.6,0.073,0.062,0.096,26088.36923
20.77,83.5,0.069,0.044,0.159,26112.0
20.7,84.0,0.066,0.059,0.1,25999.75385
20.64,84.5,0.07,0.059,0.133,25840.24615
20.55,85.0,0.068,0.048,0.122,25769.35385
20.44,85.3,0.067,0.048,0.093,25816.61538
20.36,85.5,0.065,0.033,0.107,25751.63077
20.31,85.6,0.066,0.051,0.107,25485.78462
20.33,85.8,0.065,0.051,0.126,25084.06154
20.35,86.3,0.07,0.066,0.13,24770.95385
20.36,86.8,0.066,0.033,0.119,24688.24615
20.27,87.2,0.066,0.066,0.119,24705.96923
20.25,87.6,0.066,0.059,0.137,24363.32308
20.26,87.7,0.065,0.066,0.126,24079.75385
20.24,87.8,0.066,0.044,0.13,23802.09231
20.22,87.8,0.064,0.033,0.1,23565.78462
20.13,87.8,0.067,0.059,0.082,23542.15385
20.07,87.8,0.068,0.099,0.093,23099.07692
20.08,87.7,0.066,0.066,0.115,22768.24615
20.14,87.5,0.065,0.077,0.119,22650.09231
20.18,87.5,0.064,0.069,0.156,22661.90769
20.14,87.7,0.064,0.066,0.126,22531.93846
20.09,87.6,0.066,0.069,0.111,22159.75385
20.12,87.6,0.066,0.062,0.133,22094.76923
20.13,87.5,0.066,0.051,0.137,22295.63077
20.14,87.4,0.066,0.055,0.13,22720.98462
20.07,87.0,0.067,0.044,0.119,23382.64615
20.17,86.3,0.067,0.099,0.085,23808.0
20.3,85.6,0.069,0.062,0.152,23648.49231
20.41,85.2,0.068,0.04,0.119,23382.64615
20.43,85.2,0.069,0.051,0.133,22992.73846
20.37,85.2,0.07,0.048,0.133,22862.76923
20.37,85.1,0.069,0.062,0.115,22348.8
20.47,85.6,0.069,0.044,0.122,21728.49231
20.25,86.0,0.068,0.062,0.119,20600.12308
20.29,86.0,0.068,0.051,0.148,19235.44615
20.11,85.2,0.07,0.084,0.089,18449.72308
19.98,84.5,0.07,0.044,0.17,17599.01538
19.99,84.1,0.069,0.084,0.119,17014.15385
20.12,83.9,0.07,0.055,0.145,16429.29231
20.23,84.1,0.07,0.073,0.126,16234.33846
20.45,84.3,0.071,0.077,0.093,16033.47692
20.15,84.0,0.068,0.059,0.133,15720.36923
20.17,83.5,0.069,0.069,0.111,14828.30769
20.24,83.1,0.069,0.037,0.185,13753.10769
20.36,83.0,0.069,0.059,0.107,12282.09231
20.4,83.1,0.069,0.062,0.1,11779.93846
20.46,83.6,0.068,0.055,0.159,11301.41538
20.58,84.2,0.068,0.051,0.159,10899.69231
20.5,84.7,0.068,0.11,0.145,10687.01538
20.43,85.0,0.069,0.629,0.586,10497.96923
20.39,85.3,0.067,1.81,1.453,10415.26154
20.39,85.6,0.067,5.069,3.917,10539.32308
20.34,85.6,0.067,11.07,8.77,10492.06154
20.33,85.7,0.067,17.47,13.67,10379.81538
20.37,85.7,0.066,29.19,22.84,10462.52308
20.33,85.7,0.067,47.59,39.76,10492.06154
20.37,85.4,0.069,54.96,46.57,10551.13846
20.49,85.0,0.068,80.6,69.26,10545.23077
20.48,84.7,0.071,95.0,83.1,10610.21538
20.59,84.2,0.067,103.6,87.7,10622.03077
20.67,83.9,0.065,162.7,145.9,10663.38462
20.73,83.4,0.068,186.0,164.9,10846.52308
20.8,83.2,0.07,277.6,255.8,11071.01538
21.04,81.7,0.069,322.0,301.0,11082.83077
21.24,79.2,0.069,356.2,334.5,11100.55385
21.57,77.4,0.069,388.5,366.8,11260.06154
21.83,75.9,0.066,421.5,399.2,11407.75385
21.89,75.4,0.07,453.7,431.1,11679.50769
21.89,74.9,0.07,485.3,463.1,11821.29231
21.96,74.0,0.07,518.3,496.0,12104.86154
22.06,71.9,0.069,549.0,527.5,12506.58462
22.33,69.88,0.07,576.5,555.3,12920.12308
22.22,69.95,0.071,604.9,583.4,13180.06154
22.29,71.2,0.067,631.4,610.1,13510.89231
22.55,71.0,0.07,656.5,635.2,13735.38462
22.66,70.6,0.068,679.9,658.4,13883.07692
22.61,70.5,0.07,704.0,682.3,13936.24615
22.82,71.0,0.071,726.0,692.4,14166.64615
22.82,70.7,0.071,745.0,678.0,14349.78462
22.85,70.4,0.069,765.0,581.5,14556.55385
23.1,69.49,0.069,784.0,353.5,14503.38462
22.91,69.76,0.071,801.0,180.4,15046.89231
23.06,69.16,0.069,815.0,123.3,15188.67692
22.94,69.56,0.071,827.0,113.8,15484.06154
22.94,70.0,0.07,839.0,111.5,15543.13846
23.04,69.53,0.07,850.0,109.9,15962.58462
23.28,69.59,0.068,862.0,107.5,16222.52308
23.37,67.59,0.069,872.0,103.5,16246.15385
23.36,67.76,0.071,879.0,103.5,16234.33846
23.54,66.82,0.071,883.0,106.4,16293.41538
23.5,66.39,0.071,884.0,112.6,15808.98462
23.22,67.79,0.071,892.0,112.4,16003.93846
23.29,67.99,0.069,896.0,122.4,16293.41538
23.21,69.46,0.073,897.0,124.4,16488.36923
23.2,69.83,0.073,892.0,138.6,16653.78462
23.33,70.3,0.069,911.0,147.3,16777.84615
23.38,69.0,0.069,908.0,143.4,16512.0
23.22,69.16,0.069,870.0,132.3,16872.36923
23.42,68.29,0.07,893.0,135.6,16960.98462
23.18,67.46,0.07,878.0,128.0,17108.67692
23.16,67.86,0.07,866.0,127.7,17179.56923
23.16,68.69,0.069,872.0,143.3,17197.29231
23.14,68.52,0.071,857.0,138.8,17079.13846
23.11,68.79,0.07,835.0,130.4,17126.4
23.35,69.32,0.069,821.0,138.6,17209.10769
23.31,68.66,0.07,813.0,132.1,17185.47692
22.96,70.3,0.07,787.0,124.3,17090.95385
23.26,70.0,0.07,761.0,114.8,17155.93846
23.05,69.19,0.071,736.0,109.7,17368.61538
23.1,68.96,0.07,720.0,108.9,17421.78462
22.98,68.69,0.068,715.0,123.4,17492.67692
22.96,69.26,0.068,677.2,111.4,17587.2
22.79,70.4,0.07,648.7,112.5,17616.73846
22.75,69.79,0.071,608.5,122.9,17610.83077
22.67,70.3,0.07,601.7,122.0,17853.04615
22.77,70.2,0.071,568.7,127.5,18349.29231
22.59,70.4,0.069,556.1,119.2,18307.93846
22.68,70.7,0.07,517.3,113.1,18455.63077
22.72,71.0,0.07,488.4,138.7,18656.49231
22.87,70.2,0.07,454.4,230.8,18981.41538
22.74,70.8,0.069,395.2,315.8,19300.43077
22.7,70.6,0.069,367.1,351.1,19589.90769
22.46,71.2,0.069,337.2,334.5,19938.46154
22.32,72.1,0.072,293.2,290.5,20434.70769
22.18,73.3,0.069,278.4,279.3,21196.8
22.09,73.8,0.066,255.4,259.5,21917.53846
21.99,74.6,0.067,229.8,233.9,22756.43077
22.11,74.2,0.068,201.0,203.7,23867.07692
21.98,75.6,0.07,172.4,174.6,24918.64615
21.87,76.8,0.067,135.7,146.2,26360.12308
21.71,77.7,0.068,119.4,120.9,27695.26154
21.62,78.1,0.064,94.5,94.3,27169.47692
21.44,79.2,0.07,71.2,70.2,26791.38462
21.34,79.7,0.065,50.95,49.3,26696.86154
21.26,80.6,0.067,32.71,32.17,27222.64615
21.13,81.2,0.071,18.1,15.89,27269.90769
21.0,81.8,0.068,8.46,7.25,27193.10769
20.9,82.3,0.07,3.335,2.82,27015.87692
20.79,82.8,0.071,1.013,0.86,27021.78462
20.69,83.2,0.07,0.223,0.237,26820.92308
20.65,83.5,0.069,0.066,0.089,26667.32308
20.6,83.9,0.069,0.04,0.107,26224.24615
20.59,84.2,0.07,0.051,0.074,25816.61538
20.56,84.6,0.073,0.062,0.093,25710.27692
20.52,85.0,0.069,0.051,0.104,25822.52308
20.47,85.3,0.067,0.062,0.1,25787.07692
20.48,85.6,0.065,0.055,0.126,25657.10769
20.5,85.7,0.066,0.062,0.089,25420.8
20.55,85.6,0.067,0.073,0.093,25420.8
20.52,85.7,0.067,0.059,0.115,25273.10769
20.47,85.8,0.067,0.062,0.119,25166.76923
20.5,85.8,0.065,0.015,0.196,24918.64615
20.49,86.0,0.066,0.055,0.119,24440.12308
20.39,86.1,0.07,0.055,0.126,24392.86154
20.22,85.9,0.066,0.062,0.148,24156.55385
20.24,85.4,0.067,0.044,0.133,23955.69231
20.2,84.5,0.067,0.08,0.107,23802.09231
20.24,83.6,0.067,0.069,0.096,23666.21538
20.32,82.6,0.068,0.044,0.137,23530.33846
20.48,82.0,0.066,0.059,0.089,23364.92308
20.48,82.6,0.072,0.051,0.141,23234.95385
20.44,83.1,0.067,0.055,0.141,23311.75385
20.45,83.8,0.064,0.048,0.152,23057.72308
20.43,84.6,0.068,0.069,0.093,22756.43077
20.33,85.3,0.066,0.037,0.163,22632.36923
20.19,85.7,0.065,0.062,0.133,22632.36923
20.09,86.2,0.067,0.029,0.163,22661.90769
20.06,86.6,0.068,0.055,0.145,22821.41538
20.01,87.1,0.066,0.048,0.122,23040.0
19.97,87.4,0.066,0.051,0.167,23583.50769
19.93,87.9,0.065,0.051,0.089,23884.8
19.93,88.2,0.065,0.044,0.141,23867.07692
19.92,88.3,0.064,0.04,0.156,23589.41538
19.96,88.3,0.068,0.037,0.133,23175.87692
19.95,88.3,0.067,0.044,0.141,22744.61538
19.96,88.3,0.067,0.055,0.107,22295.63077
19.95,88.2,0.066,0.04,0.141,21994.33846
20.01,88.1,0.066,0.055,0.107,21232.24615
20.06,87.9,0.067,0.055,0.156,19773.04615
20.03,87.7,0.064,0.055,0.13,18804.18462
19.99,87.6,0.065,0.059,0.137,18030.27692
19.97,87.3,0.065,0.077,0.126,17421.78462
19.95,87.0,0.066,0.062,0.122,16848.73846
19.94,86.7,0.069,0.066,0.152,16464.73846
19.95,86.3,0.066,0.055,0.119,16252.06154
19.91,86.0,0.065,0.051,0.089,15803.07692
19.9,85.7,0.065,0.066,0.115,15029.16923
19.92,85.4,0.065,0.051,0.145,13906.70769
19.86,85.0,0.069,0.044,0.141,12465.23077
20.02,84.4,0.071,0.055,0.145,11980.8
20.19,84.6,0.07,0.055,0.159,11520.0
20.1,85.0,0.067,0.062,0.133,11236.43077
20.01,85.1,0.067,0.219,0.163,10976.49231
19.85,85.0,0.066,1.039,0.852,10799.26154
19.79,84.8,0.067,3.942,3.32,10834.70769
19.78,84.6,0.068,9.37,8.07,10799.26154
19.8,84.4,0.068,17.97,15.31,10704.73846
19.78,84.5,0.067,33.88,27.14,10651.56923
19.81,84.7,0.068,55.11,48.09,10722.46154
19.91,84.9,0.068,81.0,72.5,10994.21538
19.96,85.2,0.067,94.2,84.6,10941.04615
19.92,85.2,0.067,126.5,115.6,10887.87692
20.04,84.9,0.069,174.5,161.6,10887.87692
20.2,84.0,0.065,185.2,197.7,10982.4
20.33,83.0,0.069,246.3,231.8,11189.16923
20.4,81.8,0.067,277.5,262.5,11277.78462
20.64,81.2,0.068,312.1,297.1,11407.75385
20.55,79.5,0.071,212.8,197.1,11549.53846
20.59,78.7,0.069,281.7,265.2,11608.61538
20.72,77.6,0.07,372.5,356.2,11915.81538
21.04,75.5,0.068,443.0,426.8,12152.12308
21.24,74.2,0.066,450.5,430.0,12352.98462
21.34,75.0,0.07,493.9,468.8,12648.36923
21.4,74.8,0.069,483.1,461.6,12855.13846
21.34,74.0,0.068,552.7,536.3,13215.50769
21.58,73.5,0.072,592.3,578.4,13534.52308
21.8,73.0,0.069,615.1,602.4,14083.93846
21.89,71.9,0.068,637.5,625.7,14284.8
21.96,71.5,0.072,666.8,657.5,14367.50769
21.98,70.7,0.067,695.1,688.4,14391.13846
22.23,70.3,0.07,719.0,713.0,14562.46154
22.46,68.52,0.072,742.0,727.0,14834.21538
22.64,66.79,0.071,763.0,719.0,14875.56923
22.64,66.85,0.069,781.0,638.1,15111.87692
22.71,65.92,0.07,800.0,400.5,15224.12308
22.81,65.42,0.069,817.0,180.9,15489.96923
22.93,67.19,0.07,832.0,101.5,15625.84615
22.82,68.06,0.068,843.0,89.6,15844.43077
22.65,68.36,0.07,856.0,85.6,16370.21538
22.8,68.23,0.071,867.0,84.4,16582.89231
22.72,68.06,0.069,879.0,82.7,16848.73846
23.14,67.16,0.073,888.0,81.9,16919.63077
23.08,67.5,0.072,893.0,81.6,17209.10769
23.3,66.0,0.07,898.0,81.2,17415.87692
23.33,65.46,0.069,901.0,80.3,17480.86154
23.4,64.96,0.071,903.0,79.5,18006.64615
23.18,64.86,0.07,906.0,77.2,18290.21538
23.08,65.33,0.069,905.0,77.2,18325.66154
23.1,65.93,0.07,904.0,77.0,18372.92308
23.18,64.5,0.07,900.0,76.6,18396.55385
23.25,63.93,0.071,895.0,75.3,18485.16923
23.42,63.86,0.07,892.0,74.0,18402.46154
23.38,62.13,0.069,884.0,73.2,18331.56923
23.4,61.23,0.071,875.0,73.6,18189.78462
23.36,62.46,0.069,866.0,73.1,18177.96923
23.35,62.46,0.07,853.0,74.1,18414.27692
23.3,61.66,0.069,841.0,74.8,18573.78462
23.6,60.26,0.07,827.0,76.7,18638.76923
23.82,60.26,0.07,811.0,79.8,18609.23077
23.69,60.99,0.071,793.0,81.6,18816.0
23.64,61.02,0.07,775.0,82.8,18827.81538
23.75,62.26,0.069,755.0,85.3,18857.35385
23.67,62.56,0.071,710.0,88.6,18626.95385
23.38,63.65,0.07,710.0,93.2,19306.33846
23.2,65.29,0.071,683.5,98.6,18869.16923
23.07,66.26,0.069,660.7,101.5,18945.96923
23.34,65.75,0.069,636.1,102.3,19046.4
23.06,66.36,0.069,608.5,104.2,18999.13846
23.17,66.96,0.068,585.1,104.0,18957.78462
23.02,66.96,0.069,534.4,103.1,19058.21538
23.12,66.86,0.069,530.6,104.4,19347.69231
23.14,66.09,0.07,505.0,113.3,19589.90769
23.03,66.46,0.069,475.6,151.0,19843.93846
22.96,66.12,0.07,446.5,255.8,19973.90769
22.77,65.72,0.069,414.7,348.1,19950.27692
22.64,67.05,0.069,383.0,370.3,20322.46154
22.54,67.52,0.07,347.2,346.0,20842.33846
22.51,68.32,0.071,317.5,316.3,21285.41538
22.21,69.15,0.069,275.8,272.0,21763.93846
22.12,70.4,0.068,250.4,247.9,22301.53846
22.1,71.2,0.071,221.9,219.0,23128.61538
21.97,72.1,0.069,198.0,196.4,24109.29231
21.88,72.6,0.066,166.2,164.0,25332.18462
21.71,73.6,0.07,121.7,118.1,27204.92308
21.63,74.4,0.068,115.8,112.0,28138.33846
21.57,75.3,0.071,96.6,91.1,27600.73846
21.45,76.2,0.066,72.8,66.55,27033.6
21.31,77.4,0.068,47.86,43.32,27275.81538
21.22,77.8,0.068,28.25,24.4,27565.29231
21.09,78.9,0.069,15.72,13.09,27783.87692
21.02,79.3,0.071,8.19,6.875,27606.64615
20.88,79.8,0.067,4.114,3.376,27523.93846
20.82,80.1,0.066,1.507,1.223,27659.81538
20.74,80.3,0.071,0.154,0.174,27807.50769
20.71,80.5,0.074,0.073,0.074,27600.73846
20.67,80.6,0.074,0.077,0.093,27110.4
20.67,80.7,0.073,0.062,0.059,26720.49231
20.64,80.9,0.073,0.055,0.078,26673.23077
20.6,81.2,0.069,0.077,0.056,26667.32308
20.6,81.5,0.068,0.048,0.067,26685.04615
20.52,81.8,0.066,0.091,0.074,26602.33846
20.46,82.1,0.068,0.044,0.141,26549.16923
20.41,82.3,0.072,0.044,0.196,26549.16923
20.41,82.3,0.072,0.059,0.133,26436.92308
20.45,82.6,0.071,0.062,0.115,26318.76923
20.43,83.1,0.069,0.022,0.137,25958.4
20.4,83.4,0.066,0.048,0.1,25674.83077
20.39,83.8,0.065,0.04,0.152,25479.87692
20.36,84.2,0.066,0.04,0.089,25320.36923
20.3,84.5,0.07,0.044,0.119,25095.87692
20.2,84.7,0.07,0.04,0.13,24900.92308
20.13,84.8,0.067,0.062,0.13,24652.8
20.11,85.1,0.065,0.048,0.156,24369.23077
20.14,85.1,0.066,0.073,0.085,24186.09231
20.13,85.4,0.066,0.062,0.122,23997.04615
20.11,85.7,0.068,0.044,0.152,23920.24615
20.1,85.9,0.068,0.051,0.126,23867.07692
20.12,86.0,0.07,0.062,0.126,23630.76923
20.12,85.9,0.067,0.033,0.141,23660.30769
20.1,85.8,0.067,0.055,0.096,23471.26154
20.12,85.6,0.069,0.044,0.141,23465.35385
20.14,85.2,0.067,0.048,0.1,23548.06154
20.07,85.1,0.07,0.055,0.148,23825.72308
20.15,84.8,0.07,0.062,0.148,24180.18462
20.23,84.5,0.071,0.048,0.133,24174.27692
20.24,84.2,0.071,0.088,0.13,23849.35385
20.23,84.2,0.07,0.077,0.122,23559.87692
20.2,84.5,0.071,0.037,0.119,22915.93846
20.12,84.7,0.069,0.055,0.126,22401.96923
20.07,84.7,0.07,0.077,0.093,22006.15385
20.08,84.8,0.069,0.051,0.141,21557.16923
20.05,84.9,0.069,0.051,0.159,20777.35385
20.02,85.0,0.069,0.048,0.13,19773.04615
19.97,84.9,0.071,0.055,0.1,18940.06154
19.98,84.3,0.068,0.044,0.185,18290.21538
20.05,83.5,0.068,0.073,0.137,17669.90769
20.14,82.9,0.069,0.048,0.148,16966.89231
20.18,82.5,0.07,0.048,0.145,16512.0
20.24,82.1,0.067,0.048,0.115,16376.12308
20.32,82.2,0.068,0.048,0.152,16240.24615
20.37,82.6,0.072,0.055,0.115,15513.6
20.33,83.0,0.068,0.08,0.089,14267.07692
20.29,83.4,0.067,0.048,0.122,12843.32308
20.28,83.7,0.066,0.062,0.119,12140.30769
20.06,83.8,0.067,0.066,0.115,11691.32308
20.01,83.8,0.068,0.077,0.178,11490.46154
20.05,83.7,0.066,0.095,0.152,11289.6
20.11,84.2,0.068,0.347,0.382,11218.70769
20.07,84.8,0.069,1.134,0.964,11141.90769
20.03,85.5,0.068,2.575,1.975,11059.2
19.96,86.2,0.067,4.945,3.928,11100.55385
19.83,86.5,0.068,9.29,7.26,11130.09231
19.8,86.8,0.067,13.1,10.23,10946.95385
19.83,87.0,0.067,17.35,13.74,10976.49231
19.81,87.1,0.067,26.68,20.88,11088.73846
19.87,87.1,0.067,33.82,26.59,11189.16923
19.93,87.1,0.068,46.62,35.87,11242.33846
19.98,87.1,0.067,67.33,50.54,11183.26154
19.95,86.8,0.068,96.1,75.3,11118.27692
20.02,86.3,0.068,112.4,89.5,11206.89231
20.21,85.6,0.067,128.2,100.0,11354.58462
20.37,85.0,0.071,124.5,97.4,11555.44615
20.43,84.2,0.071,125.9,103.0,11750.4
20.49,84.0,0.067,142.5,116.0,11833.10769
20.45,83.0,0.072,156.7,127.0,12140.30769
20.56,82.3,0.064,168.7,135.1,12453.41538
20.61,81.7,0.068,187.9,151.0,12654.27692
20.73,81.1,0.071,219.9,172.3,12878.76923
20.82,80.1,0.068,255.9,203.4,13038.27692
20.99,79.4,0.07,316.1,249.3,13499.07692
21.11,78.5,0.067,445.4,369.3,13552.24615
21.44,77.6,0.069,532.9,453.5,13658.58462
21.67,75.0,0.072,599.8,513.7,13824.0
21.97,74.1,0.068,636.0,541.3,14083.93846
22.03,74.1,0.07,674.9,566.7,14438.4
22.06,73.1,0.073,584.0,474.6,14414.76923
22.04,73.4,0.068,567.3,449.3,14810.58462
22.04,73.6,0.071,579.1,440.2,15040.98462
22.25,74.1,0.071,713.0,479.9,15135.50769
22.25,73.1,0.069,538.5,357.5,15360.0
22.06,72.6,0.069,418.7,312.0,15513.6
22.12,72.7,0.068,566.3,387.0,15767.63077
22.31,72.3,0.072,504.0,345.6,15968.49231
22.49,71.6,0.069,608.1,406.8,16204.8
22.62,70.5,0.071,575.3,412.8,16435.2
22.63,70.4,0.07,591.5,428.9,16447.01538
22.56,70.0,0.071,459.8,350.4,16872.36923
22.61,69.92,0.069,387.1,303.6,17079.13846
22.59,70.7,0.067,429.9,327.6,17114.58462
22.57,71.4,0.072,362.4,283.9,17398.15385
22.61,70.8,0.07,528.0,377.3,17711.26154
22.74,70.3,0.07,630.3,411.9,17829.41538
22.87,68.52,0.069,413.1,298.3,17829.41538
22.75,69.39,0.068,640.8,439.3,17853.04615
22.55,70.2,0.067,404.4,313.4,17977.10769
22.45,71.4,0.068,380.4,291.9,18107.07692
22.38,71.9,0.07,513.7,392.5,18166.15385
22.51,71.7,0.07,285.2,246.7,18343.38462
22.49,72.4,0.071,278.9,217.6,18390.64615
22.47,73.0,0.07,246.7,197.0,18177.96923
22.32,73.5,0.074,366.1,288.2,18284.30769
22.29,73.6,0.072,219.3,174.4,18331.56923
22.05,74.5,0.067,201.3,159.5,18550.15385
22.13,74.7,0.07,224.2,180.0,18733.29231
22.13,74.4,0.067,231.4,185.6,18739.2
22.09,74.8,0.069,187.7,149.6,18780.55385
22.11,74.9,0.071,186.3,149.1,18697.84615
22.06,75.4,0.071,142.6,114.8,18674.21538
22.14,75.5,0.07,246.6,201.2,16074.83077
22.2,75.8,0.066,214.3,173.0,18733.29231
22.17,76.0,0.066,176.9,139.6,18561.96923
22.06,76.2,0.067,119.5,94.8,18686.03077
21.98,76.3,0.069,117.0,92.6,18951.87692
21.91,76.3,0.068,137.8,109.4,19070.03077
