Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
18.28,91.8,0.074,0.062,0.1,17665.16717
10.0,87.2,0.082,0.081,0.119,10300.64516
12.75,69.52,0.084,314.6,305.6,12094.83871
14.9,65.09,0.08,0.124,0.204,11618.41206
19.72,57.15,4.905,0.091,0.078,20752.85266
21.52,83.0,0.068,0.066,0.122,28392.36923
25.98,82.5,4.916,0.084,0.144,32366.86192
12.81,84.2,4.916,5.088,4.348,10187.63636
10.55,73.2,0.086,0.037,0.156,13852.94472
21.84,67.6,4.924,903.0,55.83,18224.45344
29.91,39.69,4.904,773.0,62.29,29028.95397
11.93,48.23,0.077,0.066,0.085,9254.261705
17.07,64.16,0.088,0.018,0.119,27874.90909
22.25,76.1,0.078,437.9,283.4,13253.25228
23.05,40.72,4.925,673.0,41.86,13655.92705
16.18,82.2,0.07,0.037,0.096,15354.18182
26.77,66.47,4.909,663.0,59.15,31667.94979
20.4,73.3,4.916,45.15,23.28,12555.50562
14.31,82.2,0.071,0.095,0.119,26641.45455
20.63,63.41,0.082,35.88,31.9,9144.802432
17.53,74.6,0.076,0.79,0.749,28782.54545
29.48,32.11,4.908,498.8,89.0,27486.5272
20.92,40.39,0.083,365.4,258.6,11531.56627
26.99,83.7,4.909,0.095,0.126,37924.51411
19.61,85.0,4.917,0.033,0.107,17881.09422
7.26,92.8,0.085,369.2,53.66,11178.87155
17.52,75.3,4.915,3.845,3.822,25223.22581
7.6,77.0,4.914,0.077,0.111,9669.39759
20.81,67.72,0.077,0.037,0.178,23477.24696
16.97,64.05,4.923,0.077,0.104,18515.95142
21.13,65.27,0.085,0.084,0.082,20192.09726
14.14,80.1,0.083,135.2,127.6,17314.73367
10.78,73.4,4.921,0.048,0.1,15412.04819
22.25,65.15,0.07,10.29,9.05,28723.2
16.75,82.4,0.072,151.7,134.0,18042.18182
15.35,64.19,0.074,443.9,43.33,16325.78313
10.66,88.9,0.078,0.081,0.163,14638.06452
13.22,86.0,0.086,0.026,0.148,19194.21687
17.13,85.3,0.082,0.077,0.133,12541.2766
14.38,70.7,4.914,0.066,0.107,13066.50456
23.7,73.9,4.922,382.4,394.7,23890.70769
27.1,56.2,4.921,596.2,113.7,22195.2
24.5,81.8,4.917,160.7,123.2,19418.91213
30.87,39.21,4.924,791.0,42.12,16617.93103
30.52,54.29,4.907,742.0,62.43,29697.74059
23.42,69.7,0.072,892.0,190.3,18650.58462
13.25,54.21,0.076,0.051,0.1,13351.2605
21.53,77.0,0.069,428.2,420.3,12565.66154
19.79,64.16,4.923,350.6,155.5,17810.52632
18.14,77.2,4.921,0.059,0.152,14513.79939
15.09,54.19,0.085,257.6,312.1,16950.36145
18.85,51.07,0.083,329.8,371.5,16805.78313
25.68,48.25,4.926,742.0,60.17,24749.34169
13.56,60.06,4.92,7.52,7.45,17528.6747
22.26,65.34,4.922,0.08,0.133,31972.43077
21.87,69.67,4.918,802.0,58.82,17390.76923
27.3,79.3,4.907,0.113,0.122,39982.94671
16.22,64.15,0.075,484.2,82.7,16869.39759
17.95,90.1,4.914,0.095,0.152,9090.091931
24.94,59.64,4.924,882.0,85.9,17921.29555
27.26,50.68,0.069,888.0,82.6,19635.30364
24.39,89.1,4.916,0.095,0.115,16750.34483
14.37,89.5,0.074,87.9,78.5,16238.54545
16.95,63.96,4.92,0.077,0.067,12424.55927
35.95,25.08,4.91,704.0,96.6,32005.35565
21.87,45.98,4.924,0.091,0.081,10925.76098
14.46,68.66,4.914,0.059,0.078,13856.38554
15.38,73.3,4.92,0.048,0.059,16009.06883
25.73,44.09,0.091,525.3,138.5,13165.71429
23.27,68.98,4.919,648.9,75.6,16299.32308
15.7,79.7,0.077,0.033,0.163,9058.343337
35.53,23.35,4.924,885.0,68.92,29034.97908
21.18,55.8,0.082,19.56,16.19,17609.63855
19.33,70.5,0.068,225.4,201.7,13607.12551
18.11,60.42,4.921,0.084,0.119,14081.94529
15.61,82.8,0.07,158.6,146.9,17966.54545
4.725,75.2,4.914,176.5,178.1,13428.43373
11.77,69.81,0.084,0.051,0.126,14015.03518
23.42,58.92,4.925,0.11,0.067,27602.25705
26.68,57.79,0.257,501.3,45.2,15456.09806
11.88,90.9,0.081,0.048,0.108,14289.67742
13.1,55.73,0.083,467.8,418.6,17274.21687
20.03,88.4,0.267,1.404,1.163,8543.708207
19.37,87.5,0.067,0.04,0.078,22882.59109
12.28,86.6,0.082,423.4,55.51,11884.33735
13.69,69.25,0.074,4.289,4.161,11977.32663
22.59,47.96,0.088,825.0,186.3,18938.18182
21.22,67.43,4.927,811.0,265.5,18125.34413
15.74,81.9,0.072,298.7,279.6,18978.90909
14.16,58.2,0.084,323.0,333.4,17066.0241
23.38,55.43,4.907,287.6,264.9,23395.48117
16.87,64.26,0.084,0.026,0.108,27595.63636
10.0,46.74,0.083,0.055,0.111,21818.53266
16.44,73.5,0.076,0.077,0.063,10750.84337
27.01,65.05,4.925,759.0,147.6,21402.88401
16.31,82.4,0.068,0.029,0.096,27572.36364
19.3,86.1,4.92,0.08,0.085,25797.57085
18.65,55.02,4.917,0.091,0.074,18417.99392
21.65,81.2,4.914,0.022,0.163,30336.0
24.54,52.89,4.908,0.11,0.096,16466.61088
12.19,83.7,0.077,0.022,0.126,15889.45455
12.46,81.3,0.081,176.4,68.38,13648.19277
13.71,89.8,0.069,0.102,0.245,11973.81818
23.51,80.5,4.924,230.0,197.6,13944.02451
16.23,75.9,0.067,0.084,0.13,16019.20768
22.29,60.21,0.079,0.102,0.104,22060.5668
12.97,57.88,0.09,0.029,0.141,9882.352941
26.56,73.0,4.918,679.5,124.8,24636.65272
14.13,76.3,0.08,0.033,0.13,25755.01508
18.45,85.7,4.922,0.051,0.107,24124.37247
20.85,80.3,0.086,0.069,0.163,15593.43465
10.51,87.0,4.92,577.6,323.9,15983.27638
34.15,37.25,0.07,701.0,96.5,23919.66527
13.32,81.9,0.082,0.048,0.126,21189.39759
19.54,86.4,0.065,0.044,0.152,18514.70769
13.3,74.2,0.071,0.037,0.152,11647.35678
16.21,61.38,0.08,0.055,0.093,25532.53012
13.97,84.4,0.085,0.055,0.159,17181.68675
15.41,35.6,4.923,191.9,222.4,10947.46988
16.0,86.8,0.071,0.198,0.278,28997.81818
9.97,87.4,0.082,0.073,0.122,10277.41935
27.35,57.33,4.906,531.8,151.7,26010.37657
16.87,56.98,0.087,351.5,173.7,9772.869148
29.49,41.08,4.907,683.2,30.26,26434.60815
7.74,79.0,0.08,0.055,0.119,9997.59904
20.59,67.9,4.919,92.9,100.3,24719.02834
29.54,67.62,4.906,570.9,159.6,27927.27273
17.25,85.4,4.923,0.051,0.108,24526.63968
18.75,60.89,0.085,233.8,212.8,13265.45455
25.41,30.86,4.921,732.0,126.4,15694.25101
14.68,80.1,0.084,0.044,0.119,11898.18182
15.89,78.0,0.084,0.044,0.133,14161.45455
16.75,60.45,0.076,181.7,170.2,9530.852341
15.12,87.4,0.073,37.03,31.08,12776.72727
19.83,55.3,4.919,39.05,40.52,24375.48387
23.89,56.35,4.917,0.106,0.074,14167.59959
10.31,63.71,0.083,384.3,45.19,15903.61446
14.96,66.19,0.077,160.4,193.2,17187.46988
13.99,73.5,0.08,241.2,234.5,12247.27273
26.82,43.91,4.919,250.8,133.6,13048.99696
13.36,62.48,4.917,0.044,0.126,18778.06452
24.24,61.19,0.07,889.0,124.8,17658.09231
14.93,76.6,0.085,0.073,0.093,18696.86747
17.48,86.6,4.919,0.077,0.115,17035.1417
35.54,20.71,4.905,765.0,135.4,26741.5674
12.45,75.7,0.073,0.033,0.089,10305.54217
26.25,44.25,4.908,469.1,59.69,25733.22176
25.21,53.67,0.082,589.9,639.6,15462.58065
19.03,86.2,0.082,49.57,42.71,11146.50456
11.17,66.84,0.083,420.8,395.5,15960.1206
9.13,86.8,0.086,0.051,0.122,19792.40201
17.43,86.2,4.914,0.066,0.167,15461.05263
15.07,65.35,0.078,0.044,0.163,14515.2461
23.25,70.6,0.068,725.0,63.89,20470.15385
17.98,93.3,0.092,0.095,0.078,12693.00912
15.8,78.9,0.084,537.6,59.75,15880.64516
11.87,79.0,0.089,0.073,0.1,11386.98795
15.28,61.9,4.921,0.037,0.1,14336.12903
21.06,70.2,4.919,0.069,0.107,26775.56485
14.6,81.6,0.087,281.2,66.4,14504.09639
19.6,81.2,0.259,0.073,0.111,13767.51788
22.41,48.17,0.086,68.53,74.1,18980.24096
5.309,84.6,4.919,0.044,0.119,7477.590361
14.29,55.46,0.083,325.6,286.8,14876.12903
11.63,87.2,0.09,0.033,0.13,13842.58065
14.35,65.58,0.087,303.1,279.9,16990.55276
21.66,54.68,4.925,0.099,0.085,24237.74295
21.49,45.55,4.922,0.08,0.063,19771.91489
13.71,75.3,4.92,0.395,0.3,8613.738602
26.07,50.02,4.925,0.099,0.082,32740.41841
17.64,76.7,0.073,354.7,298.2,20206.54545
17.36,81.2,0.074,484.7,439.2,19136.0
24.65,63.73,0.081,804.0,195.4,16110.27692
21.89,77.9,0.07,91.8,71.7,19637.16923
16.7,58.68,0.083,194.5,218.1,18229.38693
21.31,60.73,0.081,0.048,0.122,11076.47416
6.958,87.0,0.089,0.106,0.1,11548.91566
18.04,70.3,0.081,0.062,0.119,11683.40426
6.985,79.5,0.087,0.081,0.152,13630.84337
22.91,90.4,4.918,0.08,0.104,18610.15674
23.28,50.03,4.919,0.106,0.1,29591.63077
11.36,87.7,0.08,0.055,0.111,14826.41056
23.39,69.26,4.915,78.4,61.7,10294.46809
22.01,74.4,0.067,93.8,90.0,27299.44615
32.14,31.62,4.923,768.0,65.59,29384.43515
26.65,55.52,0.078,0.091,0.133,37741.25523
18.7,77.8,0.069,0.055,0.085,26368.90688
20.18,60.86,0.073,612.0,210.9,15863.31984
10.71,92.2,0.077,0.091,0.126,11004.78392
20.73,65.6,0.085,0.055,0.1,11222.37082
14.29,79.4,0.081,0.026,0.119,25165.16129
16.16,80.9,0.082,0.073,0.107,10583.13253
23.3,66.32,4.921,696.5,69.56,11261.1236
22.84,70.0,0.069,853.0,70.1,17817.6
14.24,76.8,4.912,0.037,0.167,15334.83871
10.8,61.82,4.92,0.088,0.1,14501.30653
16.95,61.63,0.081,127.5,120.2,10721.29555
22.42,27.56,0.087,433.1,469.9,18100.36364
21.25,80.1,0.069,3.146,2.591,27624.36923
16.24,77.7,0.073,244.5,225.2,18269.09091
11.41,48.23,0.076,0.084,0.089,9674.909964
20.74,68.41,0.073,314.2,223.5,17430.36145
23.08,88.3,4.92,0.069,0.115,21679.74922
28.43,54.38,4.902,0.084,0.126,32760.37618
9.62,83.5,0.09,0.04,0.197,9721.008403
27.29,67.93,4.908,743.0,109.6,24877.6569
29.09,61.72,4.91,330.6,98.1,33620.08368
21.99,61.81,4.924,0.099,0.085,27494.4
15.46,69.32,4.922,0.055,0.07,15348.43373
14.3,88.6,0.07,57.17,52.05,18513.45455
15.83,81.6,0.082,0.073,0.137,12617.14286
16.05,86.0,0.073,0.048,0.13,27880.72727
21.76,72.1,4.913,65.75,53.84,17014.8954
26.86,71.0,4.924,494.2,246.2,25516.31799
17.95,71.6,0.07,0.062,0.093,11803.37349
21.56,57.72,4.915,0.084,0.074,20662.57053
16.47,82.6,4.917,0.04,0.119,11444.13374
21.37,41.51,4.918,346.5,44.75,10756.62651
16.15,85.7,0.084,0.029,0.119,16785.45455
15.84,69.69,0.074,148.0,141.1,9202.40096
16.94,66.42,0.074,325.7,332.4,18063.87097
20.43,87.1,0.065,0.033,0.133,25113.6
16.41,88.6,4.917,0.069,0.104,14965.50607
26.74,77.0,4.922,0.157,0.137,35337.23849
20.64,82.2,4.914,0.058,0.159,13408.62104
24.72,60.39,0.285,341.6,229.1,11961.2666
24.22,87.4,4.914,0.055,0.185,24305.27197
21.31,68.83,4.916,133.6,63.89,16795.6231
23.38,57.21,0.071,884.0,36.97,16517.90769
9.39,67.74,4.92,135.0,136.1,12434.65327
20.94,66.76,0.273,0.055,0.107,15703.20735
14.3,73.9,0.09,0.062,0.111,14799.03614
8.88,62.44,0.084,0.055,0.089,14099.27711
17.43,45.55,4.919,592.0,177.6,11369.63855
8.7,86.3,0.084,0.059,0.104,9738.295318
23.89,40.68,4.923,236.3,124.4,10978.71297
22.62,63.98,4.917,370.4,335.4,17870.46025
20.4,87.1,0.067,0.055,0.126,24717.78462
13.59,68.8,4.909,130.4,133.5,14252.38191
6.429,86.9,0.079,0.048,0.156,7531.332533
18.49,81.9,0.078,0.044,0.182,14306.72065
20.91,57.44,4.92,33.58,23.89,17268.32827
23.41,52.15,4.921,272.5,226.8,13008.1459
33.59,32.45,4.912,592.5,69.97,31336.56904
13.57,60.31,4.926,0.048,0.111,23783.22581
15.19,84.9,0.096,0.132,0.193,8170.212766
27.2,47.92,4.905,818.0,43.64,24081.25392
13.57,59.61,0.074,0.04,0.096,25020.0
26.05,56.92,4.906,0.099,0.104,45170.20921
21.06,74.3,4.92,37.96,32.1,16708.08511
12.33,81.4,0.083,0.051,0.148,14538.29532
13.97,76.4,0.071,61.67,61.82,17002.13065
15.2,78.2,0.082,0.066,0.163,15275.87035
14.09,71.2,0.084,774.0,286.1,15915.48387
22.02,59.25,4.915,69.16,59.32,19406.86192
18.87,81.7,0.242,7.79,6.831,9919.673136
22.15,75.7,4.925,1.605,1.389,19774.62717
10.98,86.3,0.098,371.5,68.66,8845.138055
8.37,75.2,4.912,335.5,34.57,9167.827131
14.29,74.6,0.086,487.8,48.13,9646.098439
17.02,77.3,0.07,0.062,0.119,20505.6
15.89,86.3,0.071,117.0,94.3,18885.81818
12.17,81.6,0.074,0.051,0.1,23928.3871
22.58,70.9,4.92,0.077,0.1,20716.73981
15.99,44.44,4.92,524.7,55.18,11485.3012
32.13,30.25,4.906,882.0,46.54,32312.63598
11.85,50.02,0.087,0.044,0.141,14394.21687
14.66,46.04,0.085,645.0,692.5,15984.57831
34.7,12.74,4.906,769.0,128.5,27253.16614
19.72,78.3,0.072,655.9,588.7,15431.90283
16.67,52.48,0.083,664.3,706.0,16689.52764
26.92,80.1,4.902,49.34,38.16,36197.11599
24.16,48.22,4.909,0.113,0.137,23058.07531
20.39,76.0,0.069,0.424,0.363,15305.83072
23.02,72.4,4.92,557.1,145.2,13449.80592
24.29,82.2,4.915,0.088,0.152,15339.91632
22.21,79.5,4.908,57.34,48.61,15550.79498
23.95,66.36,4.921,519.5,193.7,14038.16139
25.09,78.3,4.918,334.9,301.8,17822.25941
25.78,84.0,4.913,0.08,0.144,30252.05021
19.79,53.19,0.083,0.055,0.111,26903.63077
16.47,85.3,0.072,267.3,252.8,17617.45455
15.18,76.1,0.067,0.037,0.111,9605.762305
8.22,50.45,0.089,0.062,0.137,17442.09045
19.01,90.4,0.07,0.066,0.104,19952.82675
17.8,80.8,0.08,0.073,0.137,11823.46505
18.09,86.5,4.915,0.058,0.148,11414.95441
23.93,60.93,0.072,712.0,228.9,18821.90769
20.61,39.24,0.086,179.7,187.2,20200.72727
25.69,84.0,4.92,0.058,0.141,36347.58621
27.74,39.25,4.908,856.0,44.17,26621.19122
15.36,55.34,0.08,0.044,0.082,13904.44178
12.43,87.0,0.071,0.051,0.108,15587.03481
16.93,30.78,0.088,548.6,615.3,16950.36145
15.4,83.0,0.073,167.4,157.3,18181.81818
12.21,52.57,0.076,176.4,35.66,8459.063625
10.47,85.2,0.079,0.044,0.115,9547.951807
7.03,76.0,0.083,0.04,0.141,14440.48193
19.69,66.74,0.071,176.5,154.4,9258.795181
15.92,55.47,0.085,28.76,29.15,11541.89676
18.85,71.8,0.082,430.5,109.3,12144.57831
21.13,54.35,0.27,0.095,0.078,16721.06231
14.93,57.7,0.082,0.059,0.137,24867.46988
18.22,48.8,0.086,197.5,35.2,8402.891566
19.4,76.5,0.081,0.212,0.163,17413.01205
15.92,56.3,0.083,0.051,0.056,12283.37349
22.2,75.3,0.068,651.3,620.4,14385.23077
29.35,63.01,4.909,825.0,81.9,29697.74059
27.59,28.52,4.921,552.6,36.89,20671.01538
13.9,60.95,0.084,0.055,0.089,20018.17085
19.66,84.7,4.917,0.084,0.078,9613.728294
18.58,86.0,0.075,0.069,0.133,8526.200608
11.47,87.7,0.079,0.048,0.145,15229.77191
23.37,68.69,0.275,627.9,227.0,11825.94484
12.15,86.6,0.073,0.066,0.119,12872.90323
14.8,54.16,4.918,593.1,76.5,16359.55779
10.42,86.2,0.083,0.095,0.122,13697.41935
15.2,74.3,0.075,287.6,271.5,16281.29032
16.16,57.11,0.081,110.0,127.2,22160.0804
17.7,80.0,4.918,95.2,80.6,12930.8502
22.77,67.7,0.069,653.1,157.4,12885.59271
14.57,89.7,0.069,0.095,0.145,21591.27273
17.43,64.1,0.079,0.037,0.093,23185.45455
21.15,67.33,4.923,902.0,60.55,20066.72065
5.969,82.6,0.083,0.077,0.108,7364.22569
11.63,65.35,0.076,0.066,0.07,20247.09677
7.01,72.4,0.08,0.04,0.096,14780.31212
21.18,92.2,4.917,0.073,0.137,12508.43718
11.57,74.3,4.914,172.1,159.0,15861.70854
15.45,66.81,0.086,157.0,161.1,16146.50602
5.33,93.6,0.084,116.0,34.73,9421.368547
32.85,34.31,4.907,886.0,37.96,28113.13808
24.63,54.79,4.926,0.099,0.1,27281.67364
15.41,56.85,0.082,532.0,554.4,15358.07035
30.0,38.35,4.909,755.0,31.21,26771.66144
21.29,53.62,0.274,0.073,0.085,16250.37794
19.74,87.1,4.919,0.073,0.126,21582.51012
21.19,62.9,0.094,0.08,0.096,12693.00912
8.5,64.84,4.912,428.5,456.5,16140.72289
21.81,78.7,0.07,183.3,153.8,22650.09231
16.19,87.4,0.066,0.022,0.104,16197.81818
13.09,72.1,0.083,254.2,146.1,15741.68675
20.79,83.2,0.068,0.051,0.152,12760.61538
22.16,50.58,0.08,873.0,361.7,16506.09231
27.08,71.9,4.916,115.4,90.7,31667.94979
28.59,48.02,4.907,809.0,36.31,26404.51411
21.49,88.5,4.912,57.94,49.26,11761.22574
14.91,78.5,4.913,0.062,0.133,14667.09677
12.8,70.6,4.912,0.055,0.163,14507.09548
17.16,49.83,0.082,0.062,0.141,14139.75904
22.36,39.27,0.074,758.0,127.5,18397.09091
28.65,50.47,0.073,675.2,55.81,20481.96923
11.11,81.9,0.085,46.53,41.32,11943.87097
31.09,18.44,4.918,600.5,79.2,13379.20327
13.6,68.35,0.088,145.2,132.8,16054.83871
22.26,65.82,4.912,190.0,22.92,18652.2884
11.0,53.91,0.077,0.059,0.115,7439.135654
14.44,75.2,4.917,431.9,47.64,10831.80723
17.37,61.96,4.915,0.059,0.119,13991.09295
12.45,66.64,0.081,0.044,0.145,14203.37349
26.09,86.8,4.908,0.069,0.119,23244.6395
15.66,60.45,4.922,650.7,648.4,16536.77419
16.51,54.91,0.085,104.9,86.8,10014.88595
16.1,66.81,0.083,173.6,156.0,15090.96774
18.6,88.4,0.069,0.048,0.126,16230.60729
18.39,62.82,0.079,161.8,184.6,18830.32258
24.39,82.4,4.922,1.528,1.185,33193.73041
16.98,62.99,4.927,0.084,0.093,12249.48328
29.39,54.93,4.91,831.0,93.7,28046.86192
16.26,73.7,0.078,0.029,0.133,15635.95142
13.79,69.35,0.075,55.74,55.98,23427.8593
22.02,75.3,0.07,622.4,117.8,15182.76923
24.36,91.0,4.916,0.179,0.181,12296.42633
14.54,44.36,0.079,422.2,65.83,10084.03361
27.3,49.23,0.082,856.0,68.41,17474.95385
20.18,27.6,0.085,71.3,72.9,11933.73349
19.78,62.9,4.907,29.16,25.42,21630.12552
13.41,51.3,0.087,0.051,0.126,16174.78992
9.27,72.7,4.913,149.8,148.4,14379.73869
25.95,84.6,4.926,298.5,230.1,18140.68966
23.7,77.1,0.264,0.099,0.119,23457.73238
13.51,53.44,0.079,0.04,0.133,25349.78894
37.01,19.81,4.914,780.0,69.66,27950.46025
24.11,61.33,4.907,173.9,164.1,22329.03766
20.69,61.24,0.069,506.3,77.5,18159.03614
25.1,53.88,0.069,385.5,148.3,18762.83077
8.6,84.4,0.074,0.048,0.104,20136.86747
20.16,62.98,0.072,57.98,65.09,20229.39759
19.31,57.1,0.079,0.073,0.111,7870.843373
24.31,65.06,4.925,573.8,139.6,14432.35955
24.26,92.8,4.92,58.01,43.76,15907.7116
21.95,68.74,4.922,398.7,240.8,13177.38602
14.66,65.31,4.911,259.3,259.7,15537.52764
26.46,73.5,4.916,786.0,148.4,26293.55649
16.83,68.45,0.079,0.04,0.141,17031.3253
27.0,44.51,0.075,0.117,0.082,26823.76569
15.39,81.7,0.071,0.048,0.145,25544.09639
18.92,75.7,4.918,450.4,438.4,13846.15385
27.56,74.9,4.917,273.8,206.8,29854.39331
19.27,88.1,0.067,0.059,0.093,21401.78138
25.45,80.7,4.916,0.088,0.137,35493.89121
17.54,86.8,4.918,0.059,0.07,15149.90881
26.56,33.23,1.385,259.8,281.8,17280.0
15.72,85.3,0.081,0.033,0.108,11589.81818
19.2,69.45,0.074,61.03,68.68,19691.56627
17.54,55.71,0.083,547.9,555.8,14388.3871
14.48,90.0,0.065,0.07,0.119,19688.72727
20.4,43.88,4.914,490.0,46.48,10507.95181
23.62,69.72,4.957,509.5,123.1,13608.6619
22.3,60.19,0.081,334.3,265.2,17953.47692
17.3,90.3,0.072,0.04,0.148,15361.94332
20.2,77.9,4.92,0.055,0.1,18943.22188
14.4,89.2,0.083,0.04,0.1,15691.63636
19.06,79.0,4.918,632.4,617.8,15262.83401
27.03,65.66,4.922,772.0,155.2,21655.67398
26.84,81.6,4.913,93.2,70.9,25513.73041
8.94,90.2,0.092,0.015,0.115,10840.64516
22.52,60.13,0.085,515.9,53.82,12272.82675
19.65,60.11,0.073,0.088,0.107,25523.56275
12.33,39.67,0.086,187.4,211.0,16880.56281
13.08,82.3,0.084,0.044,0.137,9087.154862
29.32,31.61,4.925,5.615,4.871,20039.38713
23.67,61.02,0.056,910.0,42.76,20115.69231
13.68,49.38,0.084,539.9,557.3,18332.53012
15.14,61.42,0.081,0.055,0.152,15560.68342
7.22,75.4,4.916,0.048,0.096,14860.22111
20.7,64.08,0.08,0.073,0.107,22212.14575
13.68,74.3,0.073,0.044,0.108,25413.46734
21.28,61.74,4.919,363.9,355.1,13050.09231
13.63,85.0,0.071,209.7,192.8,15944.51613
22.08,60.96,4.918,487.3,42.04,17600.64777
17.98,81.3,4.913,0.055,0.174,10895.56231
16.94,51.34,0.092,662.0,60.63,16292.90323
23.35,89.1,4.915,18.88,14.63,13674.73354
14.25,69.36,0.086,195.4,173.7,15242.29146
21.06,87.3,0.282,0.088,0.13,12420.18386
15.96,71.6,0.079,0.022,0.156,14872.22672
22.96,82.8,0.282,0.088,0.122,21039.59142
29.52,37.99,4.921,858.0,119.4,24275.14644
23.36,48.92,4.922,775.0,46.84,17885.09091
18.9,86.4,4.921,320.7,37.9,10230.27356
20.97,67.6,4.92,895.0,62.59,19880.16194
12.26,76.6,0.086,43.71,41.45,11630.32258
18.7,65.74,4.921,0.059,0.111,17951.12462
17.03,75.1,0.07,0.04,0.141,26653.09091
19.74,70.4,4.918,0.077,0.133,9384.072948
21.83,58.72,0.077,76.2,64.04,23843.44615
16.55,71.8,0.074,216.5,222.0,15417.83133
19.6,58.71,0.082,516.3,74.2,9507.803121
20.59,69.68,4.923,420.9,410.9,12996.92308
26.04,46.72,4.918,372.7,38.25,12628.81459
25.05,79.0,4.903,0.168,0.163,37735.23013
18.77,64.8,4.923,84.5,77.4,25552.71255
6.452,87.0,0.085,0.048,0.163,9559.663866
12.88,69.33,0.075,0.062,0.152,22236.14458
34.22,36.89,0.069,740.0,97.5,23895.56485
30.82,36.08,4.905,563.9,94.7,29306.10879
20.19,68.68,0.073,0.055,0.1,10681.44578
22.75,67.67,4.926,575.8,120.2,12751.36778
24.72,60.95,4.919,630.3,95.4,14191.13381
27.03,47.22,0.282,659.8,178.9,15173.68744
11.7,52.32,0.087,0.059,0.111,26428.91566
16.08,71.7,0.073,0.026,0.148,15460.26411
12.96,86.3,4.906,0.029,0.104,13877.41935
24.86,67.73,4.903,344.2,123.9,23618.41004
20.88,66.46,4.921,527.2,537.6,16976.84211
12.63,68.25,0.09,451.3,55.69,9951.5006
21.5,71.8,4.925,506.8,305.5,12220.30395
21.58,56.19,4.922,0.066,0.093,12761.43003
23.54,59.45,4.922,0.073,0.115,12579.03984
9.12,68.98,0.081,0.033,0.13,14318.70968
26.52,71.2,4.929,830.0,230.3,25847.69874
13.46,50.6,0.084,0.04,0.156,23910.96774
15.91,86.2,0.069,122.4,101.5,19095.27273
19.17,85.0,4.922,0.077,0.156,14279.38713
6.138,91.8,0.08,0.059,0.13,10135.89436
23.81,51.81,0.072,210.0,231.5,24321.96923
23.22,71.2,4.921,395.7,236.0,13979.32584
10.9,66.02,0.085,0.062,0.134,22779.75904
23.19,50.18,0.073,785.0,62.29,16685.34413
18.51,64.02,4.918,7.56,6.235,9010.577508
17.92,69.86,0.074,2.436,1.938,11165.53846
24.74,88.0,4.918,0.055,0.17,18905.07837
25.06,84.5,4.914,0.073,0.152,24269.12134
21.96,63.76,0.079,835.0,228.8,18573.78462
20.15,41.46,0.086,374.2,309.7,10733.49398
21.33,59.69,0.072,524.9,475.8,15589.31174
14.08,89.0,4.916,0.15,0.196,10243.23887
17.63,84.3,0.07,0.029,0.115,24869.03226
20.25,80.5,0.069,0.022,0.141,17110.75988
22.56,69.68,4.916,114.0,89.4,12039.3921
19.44,73.9,0.291,102.6,90.1,14555.9142
13.29,71.0,0.08,162.3,149.3,16751.6129
11.62,49.08,0.09,114.1,114.3,16151.15578
22.67,61.95,0.271,0.051,0.107,13102.6762
28.56,52.03,4.909,869.0,63.77,34343.09623
27.06,72.9,4.905,512.7,250.2,25471.59875
11.71,73.4,0.089,140.9,138.8,15585.54217
15.31,67.42,0.074,245.0,236.7,15729.67742
14.86,61.6,0.087,508.4,36.78,17100.72289
13.65,86.6,0.078,29.35,11.89,8356.626506
28.2,78.3,4.906,799.0,273.2,29070.84639
18.12,82.9,4.923,0.055,0.104,26205.66802
26.65,69.98,4.92,527.1,345.5,24684.85356
26.73,66.22,4.919,193.6,80.3,13532.17569
27.92,26.79,0.079,912.0,50.14,18568.42105
25.49,65.06,4.902,5.107,4.171,16316.9906
23.48,63.52,4.926,734.0,59.94,11620.02043
16.14,60.52,0.083,122.9,125.2,9467.466987
20.58,79.4,0.075,0.055,0.137,26395.56923
12.75,67.26,0.085,187.8,184.4,15435.18072
27.88,66.0,4.909,325.9,290.7,29263.93305
9.72,73.4,0.086,0.051,0.152,18980.24096
23.08,65.89,0.073,381.2,37.44,21348.71473
15.0,80.3,0.083,0.044,0.204,23266.45161
18.08,64.48,0.077,232.9,220.3,11531.65992
19.65,86.3,0.066,0.062,0.096,24841.45749
21.68,82.8,4.917,0.102,0.1,23329.47692
19.03,61.53,0.075,380.5,47.81,9889.156627
7.11,88.1,0.086,18.29,16.64,10753.54839
12.98,54.41,0.079,0.081,0.115,11322.92917
23.55,65.91,4.907,0.084,0.089,25152.60188
16.57,70.6,0.077,0.051,0.13,15787.53036
16.84,75.7,4.912,71.2,73.2,17626.98795
21.99,83.4,4.921,0.059,0.126,33437.53846
24.43,81.0,4.916,7.66,6.239,15231.46444
24.78,56.49,4.908,0.051,0.13,23636.48536
20.76,52.07,0.076,816.0,130.5,19717.81818
15.35,86.9,0.077,210.7,188.7,18868.36364
12.76,66.46,0.084,0.048,0.185,11004.78392
14.41,38.06,0.089,546.5,598.3,18546.50602
19.01,81.8,0.07,0.059,0.207,10114.6988
20.14,58.39,4.924,0.08,0.122,19833.46272
20.22,67.0,0.074,0.106,0.093,18628.08511
11.98,68.08,4.919,0.062,0.137,16868.98492
13.52,63.57,0.088,172.2,179.6,17447.71084
